Bestandskonto,Bewertungsklasse,Einzelpostenanzeige moeglich,Erfolgskontentyp,Geschaeftsbereich,Gruppenkennzeichen,KZ EKBE,Kennzeichen: Posten nicht kopierbar ?,Kostenstelle,Kreditkontr_Bereich,Laufende Kontierung,PartnerPrctr,Profitcenter,Rechnungsbezug,Soll/Haben-Kennz_,Sperrgrund Menge,Steuerkennzeichen,Bewertungskreis,Steuerstandort,Umsatzwirksam,Verwaltung offener Posten,Werk,Zahlungsbedingung,Zahlungssperre,Alternative Kontonummer,Basismengeneinheit,BestPreisMngEinheit,Bestandsbuchung,Bestellmengeneinheit,Buchungsschluessel,Buchungszeilen-Id,ErfassungsMngEinh,Hauptbuchkonto,Kontoart,Kostenart,Kreditor,Material,Preissteuerung,Sachkonto,Vorgang,Vorgangsart GL,Wertestring,Betrag Hauswaehr,Betrag,Betrag_5,Gesamtbestand,Gesamtwert,Kreditkontr_betrag,Menge in BPME,Menge in ErfassME,Menge,Skontobasis,Label,Belegnummer,Position,Transaktionsart,Erfassungsuhrzeit
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,703.07,,-703.07,,,0.0,0,421,421,0.0,NonFraud,4900000671,3,Materialabgang,14:22:47
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,703.07,,0.0,,,0.0,0,421,421,0.0,NonFraud,4900000671,4,Sachkontenbuchung,14:22:47
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,967.28,,-967.28,,,0.0,0,428,428,0.0,NonFraud,4900000671,5,Materialabgang,14:22:47
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,967.28,,0.0,,,0.0,0,428,428,0.0,NonFraud,4900000671,6,Sachkontenbuchung,14:22:47
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,736.47,,-736.47,,,0.0,0,441,441,0.0,NonFraud,4900000671,7,Materialabgang,14:22:47
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,736.47,,0.0,,,0.0,0,441,441,0.0,NonFraud,4900000671,8,Sachkontenbuchung,14:22:47
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,6336.0,,0.0,,,6336.0,0,0,0,6336.0,NonFraud,90000680,1,Debitorische Rechnung,14:22:48
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2032.8,,0.0,,,0.0,0,0,462,0.0,NonFraud,90000680,2,Sachkontenbuchung,14:22:48
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2160.4,,0.0,,,0.0,0,0,491,0.0,NonFraud,90000680,3,Sachkontenbuchung,14:22:48
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2142.8,,0.0,,,0.0,0,0,487,0.0,NonFraud,90000680,4,Sachkontenbuchung,14:22:48
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,771.54,,-771.54,,,0.0,0,462,462,0.0,NonFraud,4900000672,1,Materialabgang,14:22:48
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,771.54,,0.0,,,0.0,0,462,462,0.0,NonFraud,4900000672,2,Sachkontenbuchung,14:22:48
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,819.97,,-819.97,,,0.0,0,491,491,0.0,NonFraud,4900000672,3,Materialabgang,14:22:48
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,819.97,,0.0,,,0.0,0,491,491,0.0,NonFraud,4900000672,4,Sachkontenbuchung,14:22:48
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,813.29,,-813.29,,,0.0,0,487,487,0.0,NonFraud,4900000672,5,Materialabgang,14:22:48
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,813.29,,0.0,,,0.0,0,487,487,0.0,NonFraud,4900000672,6,Sachkontenbuchung,14:22:48
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,908.48,,-908.48,,,0.0,0,544,544,0.0,NonFraud,4900000673,1,Materialabgang,14:22:48
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,908.48,,0.0,,,0.0,0,544,544,0.0,NonFraud,4900000673,2,Sachkontenbuchung,14:22:48
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,2393.6,,0.0,,,2393.6,0,0,0,2393.6,NonFraud,90000681,1,Debitorische Rechnung,14:22:49
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2393.6,,0.0,,,0.0,0,0,544,0.0,NonFraud,90000681,2,Sachkontenbuchung,14:22:49
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,1896.4,,0.0,,,1896.4,0,0,0,1896.4,NonFraud,90000682,1,Debitorische Rechnung,14:22:49
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,1896.4,,0.0,,,0.0,0,0,431,0.0,NonFraud,90000682,2,Sachkontenbuchung,14:22:49
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,719.77,,-719.77,,,0.0,0,431,431,0.0,NonFraud,4900000674,1,Materialabgang,14:22:49
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,719.77,,0.0,,,0.0,0,431,431,0.0,NonFraud,4900000674,2,Sachkontenbuchung,14:22:49
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,8210.4,,0.0,,,8210.4,0,0,0,8210.4,NonFraud,90000683,1,Debitorische Rechnung,14:22:50
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2279.2,,0.0,,,0.0,0,0,518,0.0,NonFraud,90000683,2,Sachkontenbuchung,14:22:50
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2204.4,,0.0,,,0.0,0,0,501,0.0,NonFraud,90000683,3,Sachkontenbuchung,14:22:50
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,1812.8,,0.0,,,0.0,0,0,412,0.0,NonFraud,90000683,4,Sachkontenbuchung,14:22:50
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,1914.0,,0.0,,,0.0,0,0,435,0.0,NonFraud,90000683,5,Sachkontenbuchung,14:22:50
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,865.06,,-865.06,,,0.0,0,518,518,0.0,NonFraud,4900000675,1,Materialabgang,14:22:50
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,865.06,,0.0,,,0.0,0,518,518,0.0,NonFraud,4900000675,2,Sachkontenbuchung,14:22:50
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,836.67,,-836.67,,,0.0,0,501,501,0.0,NonFraud,4900000675,3,Materialabgang,14:22:50
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,836.67,,0.0,,,0.0,0,501,501,0.0,NonFraud,4900000675,4,Sachkontenbuchung,14:22:50
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,688.04,,-688.04,,,0.0,0,412,412,0.0,NonFraud,4900000675,5,Materialabgang,14:22:50
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,688.04,,0.0,,,0.0,0,412,412,0.0,NonFraud,4900000675,6,Sachkontenbuchung,14:22:50
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,726.45,,-726.45,,,0.0,0,435,435,0.0,NonFraud,4900000675,7,Materialabgang,14:22:50
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,726.45,,0.0,,,0.0,0,435,435,0.0,NonFraud,4900000675,8,Sachkontenbuchung,14:22:50
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,4087.6,,0.0,,,4087.6,0,0,0,4087.6,NonFraud,90000684,1,Debitorische Rechnung,14:22:51
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2002.0,,0.0,,,0.0,0,0,455,0.0,NonFraud,90000684,2,Sachkontenbuchung,14:22:51
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2085.6,,0.0,,,0.0,0,0,474,0.0,NonFraud,90000684,3,Sachkontenbuchung,14:22:51
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,759.85,,-759.85,,,0.0,0,455,455,0.0,NonFraud,4900000676,1,Materialabgang,14:22:51
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,759.85,,0.0,,,0.0,0,455,455,0.0,NonFraud,4900000676,2,Sachkontenbuchung,14:22:51
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,791.58,,-791.58,,,0.0,0,474,474,0.0,NonFraud,4900000676,3,Materialabgang,14:22:51
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,791.58,,0.0,,,0.0,0,474,474,0.0,NonFraud,4900000676,4,Sachkontenbuchung,14:22:51
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,2327.6,,0.0,,,2327.6,0,0,0,2327.6,NonFraud,90000685,1,Debitorische Rechnung,14:22:52
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,2327.6,,0.0,,,0.0,0,0,529,0.0,NonFraud,90000685,2,Sachkontenbuchung,14:22:52
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1195.54,,-1195.54,,,0.0,0,529,529,0.0,NonFraud,4900000677,1,Materialabgang,14:22:52
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1195.54,,0.0,,,0.0,0,529,529,0.0,NonFraud,4900000677,2,Sachkontenbuchung,14:22:52
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,5988.4,,0.0,,,5988.4,0,0,0,5988.4,NonFraud,90000686,1,Debitorische Rechnung,14:22:53
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2081.2,,0.0,,,0.0,0,0,473,0.0,NonFraud,90000686,2,Sachkontenbuchung,14:22:53
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,1808.4,,0.0,,,0.0,0,0,411,0.0,NonFraud,90000686,3,Sachkontenbuchung,14:22:53
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2098.8,,0.0,,,0.0,0,0,477,0.0,NonFraud,90000686,4,Sachkontenbuchung,14:22:53
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,789.91,,-789.91,,,0.0,0,473,473,0.0,NonFraud,4900000678,1,Materialabgang,14:22:53
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,789.91,,0.0,,,0.0,0,473,473,0.0,NonFraud,4900000678,2,Sachkontenbuchung,14:22:53
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,686.37,,-686.37,,,0.0,0,411,411,0.0,NonFraud,4900000678,3,Materialabgang,14:22:53
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,686.37,,0.0,,,0.0,0,411,411,0.0,NonFraud,4900000678,4,Sachkontenbuchung,14:22:53
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,796.59,,-796.59,,,0.0,0,477,477,0.0,NonFraud,4900000678,5,Materialabgang,14:22:53
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,796.59,,0.0,,,0.0,0,477,477,0.0,NonFraud,4900000678,6,Sachkontenbuchung,14:22:53
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,6041.2,,0.0,,,6041.2,0,0,0,6041.2,NonFraud,90000687,1,Debitorische Rechnung,14:22:55
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2248.4,,0.0,,,0.0,0,0,511,0.0,NonFraud,90000687,2,Sachkontenbuchung,14:22:55
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,1900.8,,0.0,,,0.0,0,0,432,0.0,NonFraud,90000687,3,Sachkontenbuchung,14:22:55
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,1892.0,,0.0,,,0.0,0,0,430,0.0,NonFraud,90000687,4,Sachkontenbuchung,14:22:55
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,853.37,,-853.37,,,0.0,0,511,511,0.0,NonFraud,4900000679,1,Materialabgang,14:22:55
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,853.37,,0.0,,,0.0,0,511,511,0.0,NonFraud,4900000679,2,Sachkontenbuchung,14:22:55
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,721.44,,-721.44,,,0.0,0,432,432,0.0,NonFraud,4900000679,3,Materialabgang,14:22:55
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,721.44,,0.0,,,0.0,0,432,432,0.0,NonFraud,4900000679,4,Sachkontenbuchung,14:22:55
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,718.1,,-718.1,,,0.0,0,430,430,0.0,NonFraud,4900000679,5,Materialabgang,14:22:55
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,718.1,,0.0,,,0.0,0,430,430,0.0,NonFraud,4900000679,6,Sachkontenbuchung,14:22:55
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,6354.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400000413,1,Sachkontenbuchung,14:23:44
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,6354.0,,0.0,,,6354.0,0,0,0,0.0,NonFraud,1400000413,2,Debitorische Gutschrift,14:23:44
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,8397.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400000414,1,Sachkontenbuchung,14:23:44
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,8397.0,,0.0,,,8397.0,0,0,0,0.0,NonFraud,1400000414,2,Debitorische Gutschrift,14:23:44
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,2551.5,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400000415,1,Sachkontenbuchung,14:23:44
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,2551.5,,0.0,,,2551.5,0,0,0,0.0,NonFraud,1400000415,2,Debitorische Gutschrift,14:23:44
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,6786.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400000416,1,Sachkontenbuchung,14:23:44
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,6786.0,,0.0,,,6786.0,0,0,0,0.0,NonFraud,1400000416,2,Debitorische Gutschrift,14:23:44
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,6259.5,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400000417,1,Sachkontenbuchung,14:23:44
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,6259.5,,0.0,,,6259.5,0,0,0,0.0,NonFraud,1400000417,2,Debitorische Gutschrift,14:23:44
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,6421.5,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400000418,1,Sachkontenbuchung,14:23:44
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,6421.5,,0.0,,,6421.5,0,0,0,0.0,NonFraud,1400000418,2,Debitorische Gutschrift,14:23:44
,,X,X,1.0,0,,,AA,,,,AA,,S,,,,,,,,,,,,,,,40,,,472000,S,472000.0,,,,,,RFBU,,3000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000142,1,Sachkontenbuchung,14:23:46
X,,X,,,0,,,,,,,,,H,,,,,,,,,,113300.0,,,,,50,,,113300,S,,,,,,,RFBU,,3000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000142,2,Sachkontenbuchung,14:23:46
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,ST,,,,99,M,ST,300000,M,,,AA-P01,V,,BSX,RMRU,WA01,6720.0,,0.0,,,0.0,0,24000,24000,0.0,NonFraud,4900000680,1,Materialabgang,14:23:46
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,ST,,,,81,S,ST,400000,S,400000.0,,AA-P01,V,,GBB,RMRU,WA01,6720.0,,0.0,,,0.0,0,24000,24000,0.0,NonFraud,4900000680,2,Sachkontenbuchung,14:23:46
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,ST,,,,99,M,ST,300000,M,,,AA-P02,V,,BSX,RMRU,WA01,2880.0,,0.0,,,0.0,0,24000,24000,0.0,NonFraud,4900000680,3,Materialabgang,14:23:46
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,ST,,,,81,S,ST,400000,S,400000.0,,AA-P02,V,,GBB,RMRU,WA01,2880.0,,0.0,,,0.0,0,24000,24000,0.0,NonFraud,4900000680,4,Sachkontenbuchung,14:23:46
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R02,V,,BSX,RMRU,WA01,32434.84,,0.0,,,0.0,0,7200,7200,0.0,NonFraud,4900000680,5,Materialabgang,14:23:46
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R02,V,,GBB,RMRU,WA01,32434.84,,0.0,,,0.0,0,7200,7200,0.0,NonFraud,4900000680,6,Sachkontenbuchung,14:23:46
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R05,V,,BSX,RMRU,WA01,8398.43,,0.0,,,0.0,0,8400,8400,0.0,NonFraud,4900000680,7,Materialabgang,14:23:46
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R05,V,,GBB,RMRU,WA01,8398.43,,0.0,,,0.0,0,8400,8400,0.0,NonFraud,4900000680,8,Sachkontenbuchung,14:23:46
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R06,V,,BSX,RMRU,WA01,5041.29,,0.0,,,0.0,0,8400,8400,0.0,NonFraud,4900000680,9,Materialabgang,14:23:46
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R06,V,,GBB,RMRU,WA01,5041.29,,0.0,,,0.0,0,8400,8400,0.0,NonFraud,4900000680,10,Sachkontenbuchung,14:23:46
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1012.48,,-1012.48,,,0.0,0,448,448,0.0,NonFraud,4900000681,1,Materialabgang,14:23:46
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1012.48,,0.0,,,0.0,0,448,448,0.0,NonFraud,4900000681,2,Sachkontenbuchung,14:23:46
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,905.14,,-905.14,,,0.0,0,542,542,0.0,NonFraud,4900000681,3,Materialabgang,14:23:46
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,905.14,,0.0,,,0.0,0,542,542,0.0,NonFraud,4900000681,4,Sachkontenbuchung,14:23:46
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,726.45,,-726.45,,,0.0,0,435,435,0.0,NonFraud,4900000681,5,Materialabgang,14:23:46
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,726.45,,0.0,,,0.0,0,435,435,0.0,NonFraud,4900000681,6,Sachkontenbuchung,14:23:46
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,1971.2,,0.0,,,1971.2,0,0,0,1971.2,NonFraud,90000688,1,Debitorische Rechnung,14:23:47
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,1971.2,,0.0,,,0.0,0,0,448,0.0,NonFraud,90000688,2,Sachkontenbuchung,14:23:47
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,4298.8,,0.0,,,4298.8,0,0,0,4298.8,NonFraud,90000689,1,Debitorische Rechnung,14:23:47
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2384.8,,0.0,,,0.0,0,0,542,0.0,NonFraud,90000689,2,Sachkontenbuchung,14:23:47
