Bestandskonto,Bewertungsklasse,Einzelpostenanzeige moeglich,Erfolgskontentyp,Geschaeftsbereich,Gruppenkennzeichen,KZ EKBE,Kennzeichen: Posten nicht kopierbar ?,Kostenstelle,Kreditkontr_Bereich,Laufende Kontierung,PartnerPrctr,Profitcenter,Rechnungsbezug,Soll/Haben-Kennz_,Sperrgrund Menge,Steuerkennzeichen,Bewertungskreis,Steuerstandort,Umsatzwirksam,Verwaltung offener Posten,Werk,Zahlungsbedingung,Zahlungssperre,Alternative Kontonummer,Basismengeneinheit,BestPreisMngEinheit,Bestandsbuchung,Bestellmengeneinheit,Buchungsschluessel,Buchungszeilen-Id,ErfassungsMngEinh,Hauptbuchkonto,Kontoart,Kostenart,Kreditor,Material,Preissteuerung,Sachkonto,Vorgang,Vorgangsart GL,Wertestring,Betrag Hauswaehr,Betrag,Betrag_5,Gesamtbestand,Gesamtwert,Kreditkontr_betrag,Menge in BPME,Menge in ErfassME,Menge,Skontobasis,Label,Belegnummer,Position,Transaktionsart,Erfassungsuhrzeit
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,4330.58,,0,,,4330.58,0,0,0,4330.58,NonFraud,90000622,1,Debitorische Rechnung,10:49:24
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2053.43,,0,,,0,0,0,257,0,NonFraud,90000622,2,Sachkontenbuchung,10:49:24
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2277.15,,0,,,0,0,0,285,0,NonFraud,90000622,3,Sachkontenbuchung,10:49:24
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,3947.06,,0,,,3947.06,0,0,0,3947.06,NonFraud,90000623,1,Debitorische Rechnung,10:49:24
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F14,,,,SD00,,2069.41,,0,,,0,0,0,259,0,NonFraud,90000623,2,Sachkontenbuchung,10:49:24
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F14,,,,SD00,,1877.65,,0,,,0,0,0,235,0,NonFraud,90000623,3,Sachkontenbuchung,10:49:24
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F01,S,,BSX,RMWL,WA01,304.2,,-304.2,,,0,0,338,338,0,NonFraud,4900000449,1,Materialabgang,10:49:25
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F01,S,,GBB,RMWL,WA01,304.2,,0,,,0,0,338,338,0,NonFraud,4900000449,2,Sachkontenbuchung,10:49:25
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F14,S,,BSX,RMWL,WA01,411.24,,-411.24,,,0,0,298,298,0,NonFraud,4900000449,3,Materialabgang,10:49:25
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F14,S,,GBB,RMWL,WA01,411.24,,0,,,0,0,298,298,0,NonFraud,4900000449,4,Sachkontenbuchung,10:49:25
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,591.22,,-591.22,,,0,0,287,287,0,NonFraud,4900000449,5,Materialabgang,10:49:25
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,591.22,,0,,,0,0,287,287,0,NonFraud,4900000449,6,Sachkontenbuchung,10:49:25
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2193.62,,0,,,2193.62,0,0,0,2193.62,NonFraud,90000624,1,Debitorische Rechnung,10:49:26
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F01,,,,SD00,,2193.62,,0,,,0,0,0,338,0,NonFraud,90000624,2,Sachkontenbuchung,10:49:26
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2381.02,,0,,,2381.02,0,0,0,2381.02,NonFraud,90000625,1,Debitorische Rechnung,10:49:26
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F14,,,,SD00,,2381.02,,0,,,0,0,0,298,0,NonFraud,90000625,2,Sachkontenbuchung,10:49:26
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2293.13,,0,,,2293.13,0,0,0,2293.13,NonFraud,90000626,1,Debitorische Rechnung,10:49:26
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2293.13,,0,,,0,0,0,287,0,NonFraud,90000626,2,Sachkontenbuchung,10:49:26
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,431.48,,-431.48,,,0,0,268,268,0,NonFraud,4900000450,1,Materialabgang,10:49:27
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,431.48,,0,,,0,0,268,268,0,NonFraud,4900000450,2,Sachkontenbuchung,10:49:27
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,593.28,,-593.28,,,0,0,288,288,0,NonFraud,4900000450,3,Materialabgang,10:49:27
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,593.28,,0,,,0,0,288,288,0,NonFraud,4900000450,4,Sachkontenbuchung,10:49:27
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,529.42,,-529.42,,,0,0,257,257,0,NonFraud,4900000450,5,Materialabgang,10:49:27
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,529.42,,0,,,0,0,257,257,0,NonFraud,4900000450,6,Sachkontenbuchung,10:49:27
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2141.32,,0,,,2141.32,0,0,0,2141.32,NonFraud,90000627,1,Debitorische Rechnung,10:49:28
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F11,,,,SD00,,2141.32,,0,,,0,0,0,268,0,NonFraud,90000627,2,Sachkontenbuchung,10:49:28
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,4354.55,,0,,,4354.55,0,0,0,4354.55,NonFraud,90000628,1,Debitorische Rechnung,10:49:28
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2301.12,,0,,,0,0,0,288,0,NonFraud,90000628,2,Sachkontenbuchung,10:49:28
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2053.43,,0,,,0,0,0,257,0,NonFraud,90000628,3,Sachkontenbuchung,10:49:28
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,550.02,,-550.02,,,0,0,267,267,0,NonFraud,4900000451,1,Materialabgang,10:49:29
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,550.02,,0,,,0,0,267,267,0,NonFraud,4900000451,2,Sachkontenbuchung,10:49:29
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2133.33,,0,,,2133.33,0,0,0,2133.33,NonFraud,90000629,1,Debitorische Rechnung,10:49:30
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2133.33,,0,,,0,0,0,267,0,NonFraud,90000629,2,Sachkontenbuchung,10:49:30
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F01,S,,BSX,RMWL,WA01,311.4,,-311.4,,,0,0,346,346,0,NonFraud,4900000452,1,Materialabgang,10:49:31
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F01,S,,GBB,RMWL,WA01,311.4,,0,,,0,0,346,346,0,NonFraud,4900000452,2,Sachkontenbuchung,10:49:31
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,408.94,,-408.94,,,0,0,254,254,0,NonFraud,4900000452,3,Materialabgang,10:49:31
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,408.94,,0,,,0,0,254,254,0,NonFraud,4900000452,4,Sachkontenbuchung,10:49:31
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,512.94,,-512.94,,,0,0,249,249,0,NonFraud,4900000452,5,Materialabgang,10:49:31
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,512.94,,0,,,0,0,249,249,0,NonFraud,4900000452,6,Sachkontenbuchung,10:49:31
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,467.62,,-467.62,,,0,0,227,227,0,NonFraud,4900000452,7,Materialabgang,10:49:31
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,467.62,,0,,,0,0,227,227,0,NonFraud,4900000452,8,Sachkontenbuchung,10:49:31
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2245.54,,0,,,2245.54,0,0,0,2245.54,NonFraud,90000630,1,Debitorische Rechnung,10:49:32
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F01,,,,SD00,,2245.54,,0,,,0,0,0,346,0,NonFraud,90000630,2,Sachkontenbuchung,10:49:32
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2029.46,,0,,,2029.46,0,0,0,2029.46,NonFraud,90000631,1,Debitorische Rechnung,10:49:32
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F11,,,,SD00,,2029.46,,0,,,0,0,0,254,0,NonFraud,90000631,2,Sachkontenbuchung,10:49:32
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,3803.24,,0,,,3803.24,0,0,0,3803.24,NonFraud,90000632,1,Debitorische Rechnung,10:49:32
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1989.51,,0,,,0,0,0,249,0,NonFraud,90000632,2,Sachkontenbuchung,10:49:32
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1813.73,,0,,,0,0,0,227,0,NonFraud,90000632,3,Sachkontenbuchung,10:49:32
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2349.38,,0,,,2349.38,0,0,0,2349.38,NonFraud,90000633,1,Debitorische Rechnung,10:49:34
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F01,,,,SD00,,2349.38,,0,,,0,0,0,362,0,NonFraud,90000633,2,Sachkontenbuchung,10:49:34
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F01,S,,BSX,RMWL,WA01,325.8,,-325.8,,,0,0,362,362,0,NonFraud,4900000453,1,Materialabgang,10:49:34
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F01,S,,GBB,RMWL,WA01,325.8,,0,,,0,0,362,362,0,NonFraud,4900000453,2,Sachkontenbuchung,10:49:34
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F01,S,,BSX,RMWL,WA01,330.3,,-330.3,,,0,0,367,367,0,NonFraud,4900000454,1,Materialabgang,10:49:35
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F01,S,,GBB,RMWL,WA01,330.3,,0,,,0,0,367,367,0,NonFraud,4900000454,2,Sachkontenbuchung,10:49:35
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2381.83,,0,,,2381.83,0,0,0,2381.83,NonFraud,90000634,1,Debitorische Rechnung,10:49:36
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F01,,,,SD00,,2381.83,,0,,,0,0,0,367,0,NonFraud,90000634,2,Sachkontenbuchung,10:49:36
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F04,S,,BSX,RMWL,WA01,250.43,,-250.43,,,0,0,317,317,0,NonFraud,4900000455,1,Materialabgang,10:49:37
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F04,S,,GBB,RMWL,WA01,250.43,,0,,,0,0,317,317,0,NonFraud,4900000455,2,Sachkontenbuchung,10:49:37
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2057.33,,0,,,2057.33,0,0,0,2057.33,NonFraud,90000635,1,Debitorische Rechnung,10:49:38
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F04,,,,SD00,,2057.33,,0,,,0,0,0,317,0,NonFraud,90000635,2,Sachkontenbuchung,10:49:38
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,692.3,,-692.3,,,0,0,430,430,0,NonFraud,4900000456,1,Materialabgang,10:49:38
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,692.3,,0,,,0,0,430,430,0,NonFraud,4900000456,2,Sachkontenbuchung,10:49:38
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,609.76,,-609.76,,,0,0,296,296,0,NonFraud,4900000456,3,Materialabgang,10:49:38
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,609.76,,0,,,0,0,296,296,0,NonFraud,4900000456,4,Sachkontenbuchung,10:49:38
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,734.16,,-734.16,,,0,0,456,456,0,NonFraud,4900000456,5,Materialabgang,10:49:38
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,734.16,,0,,,0,0,456,456,0,NonFraud,4900000456,6,Sachkontenbuchung,10:49:38
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,4084.46,,0,,,4084.46,0,0,0,4084.46,NonFraud,90000636,1,Debitorische Rechnung,10:49:39
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F11,,,,SD00,,1982.3,,0,,,0,0,0,430,0,NonFraud,90000636,2,Sachkontenbuchung,10:49:39
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F11,,,,SD00,,2102.16,,0,,,0,0,0,456,0,NonFraud,90000636,3,Sachkontenbuchung,10:49:39
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2365.04,,0,,,2365.04,0,0,0,2365.04,NonFraud,90000637,1,Debitorische Rechnung,10:49:39
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2365.04,,0,,,0,0,0,296,0,NonFraud,90000637,2,Sachkontenbuchung,10:49:39
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,806.61,,-806.61,,,0,0,501,501,0,NonFraud,4900000457,1,Materialabgang,10:49:40
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,806.61,,0,,,0,0,501,501,0,NonFraud,4900000457,2,Sachkontenbuchung,10:49:40
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,655.27,,-655.27,,,0,0,407,407,0,NonFraud,4900000457,3,Materialabgang,10:49:40
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,655.27,,0,,,0,0,407,407,0,NonFraud,4900000457,4,Sachkontenbuchung,10:49:40
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,716.45,,-716.45,,,0,0,445,445,0,NonFraud,4900000457,5,Materialabgang,10:49:40
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,716.45,,0,,,0,0,445,445,0,NonFraud,4900000457,6,Sachkontenbuchung,10:49:40
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,6237.33,,0,,,6237.33,0,0,0,6237.33,NonFraud,90000638,1,Debitorische Rechnung,10:49:41
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F11,,,,SD00,,2309.61,,0,,,0,0,0,501,0,NonFraud,90000638,2,Sachkontenbuchung,10:49:41
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F11,,,,SD00,,1876.27,,0,,,0,0,0,407,0,NonFraud,90000638,3,Sachkontenbuchung,10:49:41
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F11,,,,SD00,,2051.45,,0,,,0,0,0,445,0,NonFraud,90000638,4,Sachkontenbuchung,10:49:41
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,8072.11,,0,,,0,0,0,0,0,NonFraud,1400000121,1,Sachkontenbuchung,10:49:54
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,8072.11,,0,,,8072.11,0,0,0,0,NonFraud,1400000121,2,Debitorische Gutschrift,10:49:54
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,6223.5,,0,,,0,0,0,0,0,NonFraud,1400000122,1,Sachkontenbuchung,10:49:54
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,6223.5,,0,,,6223.5,0,0,0,0,NonFraud,1400000122,2,Debitorische Gutschrift,10:49:54
X,,X,,,0,,,,,,,,,H,,,,,,,AA,,,113300,,,,,50,,,113300,S,,,,,,,RFBU,,84912,,0,,,0,0,0,0,0,NonFraud,1500000002,1,Sachkontenbuchung,10:49:54
X,,X,,,0,,,,,,,,V,S,,,,,X,X,,1,,160000,,,,,21,,,160000,K,,V01,,,160000,,RFBU,,84912,,0,,,0,0,0,0,0,NonFraud,1500000002,2,Kreditorische Gutschrift,10:49:54
X,,X,,,0,,,,,,,,,H,,,,,,,AA,,,113300,,,,,50,,,113300,S,,,,,,,RFBU,,25600,,0,,,0,0,0,0,0,NonFraud,1500000003,1,Sachkontenbuchung,10:49:54
X,,X,,,0,,,,,,,,V,S,,,,,X,X,,1,,160000,,,,,21,,,160000,K,,V02,,,160000,,RFBU,,25600,,0,,,0,0,0,0,0,NonFraud,1500000003,2,Kreditorische Gutschrift,10:49:54
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,3771.28,,0,,,0,0,0,0,0,NonFraud,1400000123,1,Sachkontenbuchung,10:49:55
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,3771.28,,0,,,3771.28,0,0,0,0,NonFraud,1400000123,2,Debitorische Gutschrift,10:49:55
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,1941.57,,0,,,0,0,0,0,0,NonFraud,1400000123,3,Sachkontenbuchung,10:49:55
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,1941.57,,0,,,1941.57,0,0,0,0,NonFraud,1400000123,4,Debitorische Gutschrift,10:49:55
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,4108.17,,0,,,0,0,0,0,0,NonFraud,1400000124,1,Sachkontenbuchung,10:49:55
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,4108.17,,0,,,4108.17,0,0,0,0,NonFraud,1400000124,2,Debitorische Gutschrift,10:49:55
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,1853.68,,0,,,0,0,0,0,0,NonFraud,1400000124,3,Sachkontenbuchung,10:49:55
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,1853.68,,0,,,1853.68,0,0,0,0,NonFraud,1400000124,4,Debitorische Gutschrift,10:49:55
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,4074.9,,0,,,0,0,0,0,0,NonFraud,1400000125,1,Sachkontenbuchung,10:49:55
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,4074.9,,0,,,4074.9,0,0,0,0,NonFraud,1400000125,2,Debitorische Gutschrift,10:49:55
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,1829.71,,0,,,0,0,0,0,0,NonFraud,1400000126,1,Sachkontenbuchung,10:49:55
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,1829.71,,0,,,1829.71,0,0,0,0,NonFraud,1400000126,2,Debitorische Gutschrift,10:49:55
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2388.32,,0,,,0,0,0,0,0,NonFraud,1400000126,3,Sachkontenbuchung,10:49:55
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2388.32,,0,,,2388.32,0,0,0,0,NonFraud,1400000126,4,Debitorische Gutschrift,10:49:55
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2381.02,,0,,,0,0,0,0,0,NonFraud,1400000126,5,Sachkontenbuchung,10:49:55
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2381.02,,0,,,2381.02,0,0,0,0,NonFraud,1400000126,6,Debitorische Gutschrift,10:49:55
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,1877.65,,0,,,0,0,0,0,0,NonFraud,1400000127,1,Sachkontenbuchung,10:49:56
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,1877.65,,0,,,1877.65,0,0,0,0,NonFraud,1400000127,2,Debitorische Gutschrift,10:49:56
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,5664.91,,0,,,0,0,0,0,0,NonFraud,1400000127,3,Sachkontenbuchung,10:49:56
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,5664.91,,0,,,5664.91,0,0,0,0,NonFraud,1400000127,4,Debitorische Gutschrift,10:49:56
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2031.37,,0,,,0,0,0,0,0,NonFraud,1400000128,1,Sachkontenbuchung,10:49:56
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2031.37,,0,,,2031.37,0,0,0,0,NonFraud,1400000128,2,Debitorische Gutschrift,10:49:56
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2303.95,,0,,,0,0,0,0,0,NonFraud,1400000129,1,Sachkontenbuchung,10:49:56
