Bestandskonto,Bewertungsklasse,Einzelpostenanzeige moeglich,Erfolgskontentyp,Geschaeftsbereich,Gruppenkennzeichen,KZ EKBE,Kennzeichen: Posten nicht kopierbar ?,Kostenstelle,Kreditkontr_Bereich,Laufende Kontierung,PartnerPrctr,Profitcenter,Rechnungsbezug,Soll/Haben-Kennz_,Sperrgrund Menge,Steuerkennzeichen,Bewertungskreis,Steuerstandort,Umsatzwirksam,Verwaltung offener Posten,Werk,Zahlungsbedingung,Zahlungssperre,Alternative Kontonummer,Basismengeneinheit,BestPreisMngEinheit,Bestandsbuchung,Bestellmengeneinheit,Buchungsschluessel,Buchungszeilen-Id,ErfassungsMngEinh,Hauptbuchkonto,Kontoart,Kostenart,Kreditor,Material,Preissteuerung,Sachkonto,Vorgang,Vorgangsart GL,Wertestring,Betrag Hauswaehr,Betrag,Betrag_5,Gesamtbestand,Gesamtwert,Kreditkontr_betrag,Menge in BPME,Menge in ErfassME,Menge,Skontobasis,Label,Belegnummer,Position,Transaktionsart,Erfassungsuhrzeit
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,824,,-824,,,0,0,400,400,0,NonFraud,4900000170,1,Materialabgang,10:51:34
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,824,,0,,,0,0,400,400,0,NonFraud,4900000170,2,Sachkontenbuchung,10:51:34
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,766.32,,-766.32,,,0,0,372,372,0,NonFraud,4900000170,3,Materialabgang,10:51:34
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,766.32,,0,,,0,0,372,372,0,NonFraud,4900000170,4,Sachkontenbuchung,10:51:34
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,4017.64,,0,,,4017.64,0,0,0,4017.64,NonFraud,90000182,1,Debitorische Rechnung,10:51:35
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2160.62,,0,,,0,0,0,427,0,NonFraud,90000182,2,Sachkontenbuchung,10:51:35
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1857.02,,0,,,0,0,0,367,0,NonFraud,90000182,3,Sachkontenbuchung,10:51:35
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,1893.6,,0,,,1893.6,0,0,0,1893.6,NonFraud,90000183,1,Debitorische Rechnung,10:51:35
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,1893.6,,0,,,0,0,0,360,0,NonFraud,90000183,2,Sachkontenbuchung,10:51:35
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,879.62,,-879.62,,,0,0,427,427,0,NonFraud,4900000171,1,Materialabgang,10:51:35
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,879.62,,0,,,0,0,427,427,0,NonFraud,4900000171,2,Sachkontenbuchung,10:51:35
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,756.02,,-756.02,,,0,0,367,367,0,NonFraud,4900000171,3,Materialabgang,10:51:35
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,756.02,,0,,,0,0,367,367,0,NonFraud,4900000171,4,Sachkontenbuchung,10:51:35
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,813.6,,-813.6,,,0,0,360,360,0,NonFraud,4900000171,5,Materialabgang,10:51:35
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,813.6,,0,,,0,0,360,360,0,NonFraud,4900000171,6,Sachkontenbuchung,10:51:35
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,4017.64,,0,,,4017.64,0,0,0,4017.64,NonFraud,90000184,1,Debitorische Rechnung,10:51:36
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1826.66,,0,,,0,0,0,361,0,NonFraud,90000184,2,Sachkontenbuchung,10:51:36
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2190.98,,0,,,0,0,0,433,0,NonFraud,90000184,3,Sachkontenbuchung,10:51:36
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,743.66,,-743.66,,,0,0,361,361,0,NonFraud,4900000172,1,Materialabgang,10:51:36
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,743.66,,0,,,0,0,361,361,0,NonFraud,4900000172,2,Sachkontenbuchung,10:51:36
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,891.98,,-891.98,,,0,0,433,433,0,NonFraud,4900000172,3,Materialabgang,10:51:36
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,891.98,,0,,,0,0,433,433,0,NonFraud,4900000172,4,Sachkontenbuchung,10:51:36
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,992.14,,-992.14,,,0,0,439,439,0,NonFraud,4900000173,1,Materialabgang,10:51:37
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,992.14,,0,,,0,0,439,439,0,NonFraud,4900000173,2,Sachkontenbuchung,10:51:37
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,869.32,,-869.32,,,0,0,422,422,0,NonFraud,4900000173,3,Materialabgang,10:51:37
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,869.32,,0,,,0,0,422,422,0,NonFraud,4900000173,4,Sachkontenbuchung,10:51:37
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2309.14,,0,,,2309.14,0,0,0,2309.14,NonFraud,90000185,1,Debitorische Rechnung,10:51:38
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,2309.14,,0,,,0,0,0,439,0,NonFraud,90000185,2,Sachkontenbuchung,10:51:38
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2135.32,,0,,,2135.32,0,0,0,2135.32,NonFraud,90000186,1,Debitorische Rechnung,10:51:38
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2135.32,,0,,,0,0,0,422,0,NonFraud,90000186,2,Sachkontenbuchung,10:51:38
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2025.1,,0,,,2025.1,0,0,0,2025.1,NonFraud,90000187,1,Debitorische Rechnung,10:51:39
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,2025.1,,0,,,0,0,0,385,0,NonFraud,90000187,2,Sachkontenbuchung,10:51:39
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,1851.96,,0,,,1851.96,0,0,0,1851.96,NonFraud,90000188,1,Debitorische Rechnung,10:51:39
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1851.96,,0,,,0,0,0,366,0,NonFraud,90000188,2,Sachkontenbuchung,10:51:39
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,870.1,,-870.1,,,0,0,385,385,0,NonFraud,4900000174,1,Materialabgang,10:51:39
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,870.1,,0,,,0,0,385,385,0,NonFraud,4900000174,2,Sachkontenbuchung,10:51:39
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,753.96,,-753.96,,,0,0,366,366,0,NonFraud,4900000174,3,Materialabgang,10:51:39
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,753.96,,0,,,0,0,366,366,0,NonFraud,4900000174,4,Sachkontenbuchung,10:51:39
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,943.48,,-943.48,,,0,0,458,458,0,NonFraud,4900000175,1,Materialabgang,10:51:39
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,943.48,,0,,,0,0,458,458,0,NonFraud,4900000175,2,Sachkontenbuchung,10:51:39
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,745.72,,-745.72,,,0,0,362,362,0,NonFraud,4900000175,3,Materialabgang,10:51:39
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,745.72,,0,,,0,0,362,362,0,NonFraud,4900000175,4,Sachkontenbuchung,10:51:39
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,797.22,,-797.22,,,0,0,387,387,0,NonFraud,4900000175,5,Materialabgang,10:51:39
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,797.22,,0,,,0,0,387,387,0,NonFraud,4900000175,6,Sachkontenbuchung,10:51:39
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,6107.42,,0,,,6107.42,0,0,0,6107.42,NonFraud,90000189,1,Debitorische Rechnung,10:51:40
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2317.48,,0,,,0,0,0,458,0,NonFraud,90000189,2,Sachkontenbuchung,10:51:40
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1831.72,,0,,,0,0,0,362,0,NonFraud,90000189,3,Sachkontenbuchung,10:51:40
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1958.22,,0,,,0,0,0,387,0,NonFraud,90000189,4,Sachkontenbuchung,10:51:40
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,762.2,,-762.2,,,0,0,370,370,0,NonFraud,4900000176,1,Materialabgang,10:51:40
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,762.2,,0,,,0,0,370,370,0,NonFraud,4900000176,2,Sachkontenbuchung,10:51:40
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,836.2,,-836.2,,,0,0,370,370,0,NonFraud,4900000176,3,Materialabgang,10:51:40
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,836.2,,0,,,0,0,370,370,0,NonFraud,4900000176,4,Sachkontenbuchung,10:51:40
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,807.52,,-807.52,,,0,0,392,392,0,NonFraud,4900000176,5,Materialabgang,10:51:40
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,807.52,,0,,,0,0,392,392,0,NonFraud,4900000176,6,Sachkontenbuchung,10:51:40
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,3855.72,,0,,,3855.72,0,0,0,3855.72,NonFraud,90000190,1,Debitorische Rechnung,10:51:41
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1872.2,,0,,,0,0,0,370,0,NonFraud,90000190,2,Sachkontenbuchung,10:51:41
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1983.52,,0,,,0,0,0,392,0,NonFraud,90000190,3,Sachkontenbuchung,10:51:41
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,1946.2,,0,,,1946.2,0,0,0,1946.2,NonFraud,90000191,1,Debitorische Rechnung,10:51:41
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,1946.2,,0,,,0,0,0,370,0,NonFraud,90000191,2,Sachkontenbuchung,10:51:41
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,871.38,,-871.38,,,0,0,423,423,0,NonFraud,4900000177,1,Materialabgang,10:51:41
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,871.38,,0,,,0,0,423,423,0,NonFraud,4900000177,2,Sachkontenbuchung,10:51:41
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,916.7,,-916.7,,,0,0,445,445,0,NonFraud,4900000177,3,Materialabgang,10:51:41
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,916.7,,0,,,0,0,445,445,0,NonFraud,4900000177,4,Sachkontenbuchung,10:51:41
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,858.8,,-858.8,,,0,0,380,380,0,NonFraud,4900000177,5,Materialabgang,10:51:41
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,858.8,,0,,,0,0,380,380,0,NonFraud,4900000177,6,Sachkontenbuchung,10:51:41
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,4392.08,,0,,,4392.08,0,0,0,4392.08,NonFraud,90000192,1,Debitorische Rechnung,10:51:42
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2140.38,,0,,,0,0,0,423,0,NonFraud,90000192,2,Sachkontenbuchung,10:51:42
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2251.7,,0,,,0,0,0,445,0,NonFraud,90000192,3,Sachkontenbuchung,10:51:42
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,1998.8,,0,,,1998.8,0,0,0,1998.8,NonFraud,90000193,1,Debitorische Rechnung,10:51:42
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,1998.8,,0,,,0,0,0,380,0,NonFraud,90000193,2,Sachkontenbuchung,10:51:42
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2393.3,,0,,,2393.3,0,0,0,2393.3,NonFraud,90000194,1,Debitorische Rechnung,10:51:42
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,2393.3,,0,,,0,0,0,455,0,NonFraud,90000194,2,Sachkontenbuchung,10:51:42
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1028.3,,-1028.3,,,0,0,455,455,0,NonFraud,4900000178,1,Materialabgang,10:51:42
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1028.3,,0,,,0,0,455,455,0,NonFraud,4900000178,2,Sachkontenbuchung,10:51:42
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,733.36,,-733.36,,,0,0,356,356,0,NonFraud,4900000178,3,Materialabgang,10:51:42
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,733.36,,0,,,0,0,356,356,0,NonFraud,4900000178,4,Sachkontenbuchung,10:51:42
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,844.6,,-844.6,,,0,0,410,410,0,NonFraud,4900000178,5,Materialabgang,10:51:42
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,844.6,,0,,,0,0,410,410,0,NonFraud,4900000178,6,Sachkontenbuchung,10:51:42
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,3875.96,,0,,,3875.96,0,0,0,3875.96,NonFraud,90000195,1,Debitorische Rechnung,10:51:43
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1801.36,,0,,,0,0,0,356,0,NonFraud,90000195,2,Sachkontenbuchung,10:51:43
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2074.6,,0,,,0,0,0,410,0,NonFraud,90000195,3,Sachkontenbuchung,10:51:43
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,3764.64,,0,,,3764.64,0,0,0,3764.64,NonFraud,90000196,1,Debitorische Rechnung,10:51:43
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1887.38,,0,,,0,0,0,373,0,NonFraud,90000196,2,Sachkontenbuchung,10:51:43
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1877.26,,0,,,0,0,0,371,0,NonFraud,90000196,3,Sachkontenbuchung,10:51:43
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2319.66,,0,,,2319.66,0,0,0,2319.66,NonFraud,90000197,1,Debitorische Rechnung,10:51:43
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,2319.66,,0,,,0,0,0,441,0,NonFraud,90000197,2,Sachkontenbuchung,10:51:43
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,768.38,,-768.38,,,0,0,373,373,0,NonFraud,4900000179,1,Materialabgang,10:51:43
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,768.38,,0,,,0,0,373,373,0,NonFraud,4900000179,2,Sachkontenbuchung,10:51:43
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,996.66,,-996.66,,,0,0,441,441,0,NonFraud,4900000179,3,Materialabgang,10:51:43
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,996.66,,0,,,0,0,441,441,0,NonFraud,4900000179,4,Sachkontenbuchung,10:51:43
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,764.26,,-764.26,,,0,0,371,371,0,NonFraud,4900000179,5,Materialabgang,10:51:43
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,764.26,,0,,,0,0,371,371,0,NonFraud,4900000179,6,Sachkontenbuchung,10:51:43
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,6364.6,,0,,,6364.6,0,0,0,6364.6,NonFraud,90000198,1,Debitorische Rechnung,10:51:44
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,2214.46,,0,,,0,0,0,421,0,NonFraud,90000198,2,Sachkontenbuchung,10:51:44
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,2340.7,,0,,,0,0,0,445,0,NonFraud,90000198,3,Sachkontenbuchung,10:51:44
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,1809.44,,0,,,0,0,0,344,0,NonFraud,90000198,4,Sachkontenbuchung,10:51:44
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,951.46,,-951.46,,,0,0,421,421,0,NonFraud,4900000180,1,Materialabgang,10:51:44
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,951.46,,0,,,0,0,421,421,0,NonFraud,4900000180,2,Sachkontenbuchung,10:51:44
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1005.7,,-1005.7,,,0,0,445,445,0,NonFraud,4900000180,3,Materialabgang,10:51:44
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1005.7,,0,,,0,0,445,445,0,NonFraud,4900000180,4,Sachkontenbuchung,10:51:44
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,777.44,,-777.44,,,0,0,344,344,0,NonFraud,4900000180,5,Materialabgang,10:51:44
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,777.44,,0,,,0,0,344,344,0,NonFraud,4900000180,6,Sachkontenbuchung,10:51:44
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2004.06,,0,,,0,0,0,0,0,NonFraud,1400000002,1,Sachkontenbuchung,10:52:30
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2004.06,,0,,,2004.06,0,0,0,0,NonFraud,1400000002,2,Debitorische Gutschrift,10:52:30
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,6553.96,,0,,,0,0,0,0,0,NonFraud,1400000003,1,Sachkontenbuchung,10:52:30
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,6553.96,,0,,,6553.96,0,0,0,0,NonFraud,1400000003,2,Debitorische Gutschrift,10:52:30
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,5875.42,,0,,,0,0,0,0,0,NonFraud,1400000004,1,Sachkontenbuchung,10:52:31
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,5875.42,,0,,,5875.42,0,0,0,0,NonFraud,1400000004,2,Debitorische Gutschrift,10:52:31
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,978.36,,0,,,0,0,0,0,0,NonFraud,1400000005,1,Sachkontenbuchung,10:52:31
