Bestandskonto,Bewertungsklasse,Einzelpostenanzeige moeglich,Erfolgskontentyp,Geschaeftsbereich,Gruppenkennzeichen,KZ EKBE,Kennzeichen: Posten nicht kopierbar ?,Kostenstelle,Kreditkontr_Bereich,Laufende Kontierung,PartnerPrctr,Profitcenter,Rechnungsbezug,Soll/Haben-Kennz_,Sperrgrund Menge,Steuerkennzeichen,Bewertungskreis,Steuerstandort,Umsatzwirksam,Verwaltung offener Posten,Werk,Zahlungsbedingung,Zahlungssperre,Alternative Kontonummer,Basismengeneinheit,BestPreisMngEinheit,Bestandsbuchung,Bestellmengeneinheit,Buchungsschluessel,Buchungszeilen-Id,ErfassungsMngEinh,Hauptbuchkonto,Kontoart,Kostenart,Kreditor,Material,Preissteuerung,Sachkonto,Vorgang,Vorgangsart GL,Wertestring,Betrag Hauswaehr,Betrag,Betrag_5,Gesamtbestand,Gesamtwert,Kreditkontr_betrag,Menge in BPME,Menge in ErfassME,Menge,Skontobasis,Label,Belegnummer,Position,Transaktionsart,Erfassungsuhrzeit
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,8802,,0,,,8802,0,0,0,0,NonFraud,1400000328,2,Debitorische Gutschrift,14:39:29
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2068.8,,0,,,0,0,0,0,0,NonFraud,1400000329,1,Sachkontenbuchung,14:39:29
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2068.8,,0,,,2068.8,0,0,0,0,NonFraud,1400000329,2,Debitorische Gutschrift,14:39:29
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2280,,0,,,0,0,0,0,0,NonFraud,1400000330,1,Sachkontenbuchung,14:39:29
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2280,,0,,,2280,0,0,0,0,NonFraud,1400000330,2,Debitorische Gutschrift,14:39:29
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2394,,0,,,0,0,0,0,0,NonFraud,1400000330,3,Sachkontenbuchung,14:39:29
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2394,,0,,,2394,0,0,0,0,NonFraud,1400000330,4,Debitorische Gutschrift,14:39:29
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2034,,0,,,0,0,0,0,0,NonFraud,1400000331,1,Sachkontenbuchung,14:39:29
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2034,,0,,,2034,0,0,0,0,NonFraud,1400000331,2,Debitorische Gutschrift,14:39:29
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,6471,,0,,,0,0,0,0,0,NonFraud,1400000332,1,Sachkontenbuchung,14:39:29
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,6471,,0,,,6471,0,0,0,0,NonFraud,1400000332,2,Debitorische Gutschrift,14:39:29
X,,X,,,0,,,,,,,,,H,,,,,,,AA,,,113300,,,,,50,,,113300,S,,,,,,,RFBU,,164726,,0,,,0,0,0,0,0,NonFraud,1500000016,1,Sachkontenbuchung,14:39:29
X,,X,,,0,,,,,,,,V,S,,,,,X,X,,1,,160000,,,,,21,,,160000,K,,V01,,,160000,,RFBU,,164726,,0,,,0,0,0,0,0,NonFraud,1500000016,2,Kreditorische Gutschrift,14:39:29
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2318.4,,0,,,0,0,0,0,0,NonFraud,1400000333,1,Sachkontenbuchung,14:39:30
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2318.4,,0,,,2318.4,0,0,0,0,NonFraud,1400000333,2,Debitorische Gutschrift,14:39:30
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,4635,,0,,,0,0,0,0,0,NonFraud,1400000334,1,Sachkontenbuchung,14:39:30
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,4635,,0,,,4635,0,0,0,0,NonFraud,1400000334,2,Debitorische Gutschrift,14:39:30
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,3834,,0,,,0,0,0,0,0,NonFraud,1400000335,1,Sachkontenbuchung,14:39:30
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,3834,,0,,,3834,0,0,0,0,NonFraud,1400000335,2,Debitorische Gutschrift,14:39:30
X,,,,,0,,X,,,,AA,AA,,S,,,AA,,,,AA,,,792000,ST,,,,89,M,ST,792000,M,,,AA-F16,S,,BSX,RMRU,WF01,49440,,49440,,,0,0,24000,24000,0,NonFraud,4900000614,1,Materialzugang,14:39:30
,,X,X,,0,,,,,,AA,AA,,H,,,AA,,,,AA,,,895000,ST,,,,91,S,ST,895000,S,895000,,AA-F16,S,,GBB,RMRU,WF01,49440,,0,,,0,0,24000,24000,0,NonFraud,4900000614,2,Sachkontenbuchung,14:39:30
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,ST,,,,99,M,ST,300000,M,,,AA-P01,V,,BSX,RMRU,WA01,6786.28,,0,,,0,0,24000,24000,0,NonFraud,4900000615,1,Materialabgang,14:39:30
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000,ST,,,,81,S,ST,400000,S,400000,,AA-P01,V,,GBB,RMRU,WA01,6786.28,,0,,,0,0,24000,24000,0,NonFraud,4900000615,2,Sachkontenbuchung,14:39:30
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,ST,,,,99,M,ST,300000,M,,,AA-P02,V,,BSX,RMRU,WA01,2927.34,,0,,,0,0,24000,24000,0,NonFraud,4900000615,3,Materialabgang,14:39:30
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000,ST,,,,81,S,ST,400000,S,400000,,AA-P02,V,,GBB,RMRU,WA01,2927.34,,0,,,0,0,24000,24000,0,NonFraud,4900000615,4,Sachkontenbuchung,14:39:30
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R01,V,,BSX,RMRU,WA01,4013.98,,0,,,0,0,2400,2400,0,NonFraud,4900000615,5,Materialabgang,14:39:30
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000,KG,,,,81,S,KG,400000,S,400000,,AA-R01,V,,GBB,RMRU,WA01,4013.98,,0,,,0,0,2400,2400,0,NonFraud,4900000615,6,Sachkontenbuchung,14:39:30
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R02,V,,BSX,RMRU,WA01,9972.67,,0,,,0,0,2400,2400,0,NonFraud,4900000615,7,Materialabgang,14:39:30
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000,KG,,,,81,S,KG,400000,S,400000,,AA-R02,V,,GBB,RMRU,WA01,9972.67,,0,,,0,0,2400,2400,0,NonFraud,4900000615,8,Sachkontenbuchung,14:39:30
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R03,V,,BSX,RMRU,WA01,11717.24,,0,,,0,0,2400,2400,0,NonFraud,4900000615,9,Materialabgang,14:39:30
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000,KG,,,,81,S,KG,400000,S,400000,,AA-R03,V,,GBB,RMRU,WA01,11717.24,,0,,,0,0,2400,2400,0,NonFraud,4900000615,10,Sachkontenbuchung,14:39:30
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R04,V,,BSX,RMRU,WA01,3432,,0,,,0,0,2400,2400,0,NonFraud,4900000615,11,Materialabgang,14:39:30
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000,KG,,,,81,S,KG,400000,S,400000,,AA-R04,V,,GBB,RMRU,WA01,3432,,0,,,0,0,2400,2400,0,NonFraud,4900000615,12,Sachkontenbuchung,14:39:30
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R05,V,,BSX,RMRU,WA01,5887.88,,0,,,0,0,7200,7200,0,NonFraud,4900000615,13,Materialabgang,14:39:30
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000,KG,,,,81,S,KG,400000,S,400000,,AA-R05,V,,GBB,RMRU,WA01,5887.88,,0,,,0,0,7200,7200,0,NonFraud,4900000615,14,Sachkontenbuchung,14:39:30
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R06,V,,BSX,RMRU,WA01,4788.47,,0,,,0,0,7200,7200,0,NonFraud,4900000615,15,Materialabgang,14:39:30
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000,KG,,,,81,S,KG,400000,S,400000,,AA-R06,V,,GBB,RMRU,WA01,4788.47,,0,,,0,0,7200,7200,0,NonFraud,4900000615,16,Sachkontenbuchung,14:39:30
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,1042.36,,-1042.36,,,0,0,506,506,0,NonFraud,4900000616,1,Materialabgang,14:39:30
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,1042.36,,0,,,0,0,506,506,0,NonFraud,4900000616,2,Sachkontenbuchung,14:39:30
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,1023.82,,-1023.82,,,0,0,497,497,0,NonFraud,4900000616,3,Materialabgang,14:39:30
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,1023.82,,0,,,0,0,497,497,0,NonFraud,4900000616,4,Sachkontenbuchung,14:39:30
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,1025.88,,-1025.88,,,0,0,498,498,0,NonFraud,4900000616,5,Materialabgang,14:39:30
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,1025.88,,0,,,0,0,498,498,0,NonFraud,4900000616,6,Sachkontenbuchung,14:39:30
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,6754.5,,0,,,6754.5,0,0,0,6754.5,NonFraud,90000703,1,Debitorische Rechnung,14:39:31
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2277,,0,,,0,0,0,506,0,NonFraud,90000703,2,Sachkontenbuchung,14:39:31
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2236.5,,0,,,0,0,0,497,0,NonFraud,90000703,3,Sachkontenbuchung,14:39:31
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2241,,0,,,0,0,0,498,0,NonFraud,90000703,4,Sachkontenbuchung,14:39:31
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,939.36,,-939.36,,,0,0,456,456,0,NonFraud,4900000617,1,Materialabgang,14:39:31
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,939.36,,0,,,0,0,456,456,0,NonFraud,4900000617,2,Sachkontenbuchung,14:39:31
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1057.68,,-1057.68,,,0,0,468,468,0,NonFraud,4900000617,3,Materialabgang,14:39:31
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1057.68,,0,,,0,0,468,468,0,NonFraud,4900000617,4,Sachkontenbuchung,14:39:31
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,976.44,,-976.44,,,0,0,474,474,0,NonFraud,4900000617,5,Materialabgang,14:39:31
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,976.44,,0,,,0,0,474,474,0,NonFraud,4900000617,6,Sachkontenbuchung,14:39:31
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,4185,,0,,,4185,0,0,0,4185,NonFraud,90000704,1,Debitorische Rechnung,14:39:32
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2052,,0,,,0,0,0,456,0,NonFraud,90000704,2,Sachkontenbuchung,14:39:32
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2133,,0,,,0,0,0,474,0,NonFraud,90000704,3,Sachkontenbuchung,14:39:32
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2246.4,,0,,,2246.4,0,0,0,2246.4,NonFraud,90000705,1,Debitorische Rechnung,14:39:32
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,2246.4,,0,,,0,0,0,468,0,NonFraud,90000705,2,Sachkontenbuchung,14:39:32
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,1953.6,,0,,,1953.6,0,0,0,1953.6,NonFraud,90000706,1,Debitorische Rechnung,14:39:32
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,1953.6,,0,,,0,0,0,407,0,NonFraud,90000706,2,Sachkontenbuchung,14:39:32
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,919.82,,-919.82,,,0,0,407,407,0,NonFraud,4900000618,1,Materialabgang,14:39:32
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,919.82,,0,,,0,0,407,407,0,NonFraud,4900000618,2,Sachkontenbuchung,14:39:32
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,6309,,0,,,6309,0,0,0,6309,NonFraud,90000707,1,Debitorische Rechnung,14:39:33
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2254.5,,0,,,0,0,0,501,0,NonFraud,90000707,2,Sachkontenbuchung,14:39:33
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2043,,0,,,0,0,0,454,0,NonFraud,90000707,3,Sachkontenbuchung,14:39:33
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2011.5,,0,,,0,0,0,447,0,NonFraud,90000707,4,Sachkontenbuchung,14:39:33
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,1032.06,,-1032.06,,,0,0,501,501,0,NonFraud,4900000619,1,Materialabgang,14:39:33
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,1032.06,,0,,,0,0,501,501,0,NonFraud,4900000619,2,Sachkontenbuchung,14:39:33
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,935.24,,-935.24,,,0,0,454,454,0,NonFraud,4900000619,3,Materialabgang,14:39:33
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,935.24,,0,,,0,0,454,454,0,NonFraud,4900000619,4,Sachkontenbuchung,14:39:33
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,920.82,,-920.82,,,0,0,447,447,0,NonFraud,4900000619,5,Materialabgang,14:39:33
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,920.82,,0,,,0,0,447,447,0,NonFraud,4900000619,6,Sachkontenbuchung,14:39:33
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2193.6,,0,,,2193.6,0,0,0,2193.6,NonFraud,90000708,1,Debitorische Rechnung,14:39:34
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,2193.6,,0,,,0,0,0,457,0,NonFraud,90000708,2,Sachkontenbuchung,14:39:34
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1032.82,,-1032.82,,,0,0,457,457,0,NonFraud,4900000620,1,Materialabgang,14:39:34
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1032.82,,0,,,0,0,457,457,0,NonFraud,4900000620,2,Sachkontenbuchung,14:39:34
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,4684.5,,0,,,4684.5,0,0,0,4684.5,NonFraud,90000709,1,Debitorische Rechnung,14:39:35
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2286,,0,,,0,0,0,508,0,NonFraud,90000709,2,Sachkontenbuchung,14:39:35
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2398.5,,0,,,0,0,0,533,0,NonFraud,90000709,3,Sachkontenbuchung,14:39:35
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,1046.48,,-1046.48,,,0,0,508,508,0,NonFraud,4900000621,1,Materialabgang,14:39:35
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,1046.48,,0,,,0,0,508,508,0,NonFraud,4900000621,2,Sachkontenbuchung,14:39:35
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,1097.98,,-1097.98,,,0,0,533,533,0,NonFraud,4900000621,3,Materialabgang,14:39:35
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,1097.98,,0,,,0,0,533,533,0,NonFraud,4900000621,4,Sachkontenbuchung,14:39:35
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,1857.6,,0,,,1857.6,0,0,0,1857.6,NonFraud,90000710,1,Debitorische Rechnung,14:39:36
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F12,,,,SD00,,1857.6,,0,,,0,0,0,387,0,NonFraud,90000710,2,Sachkontenbuchung,14:39:36
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,4743,,0,,,4743,0,0,0,4743,NonFraud,90000711,1,Debitorische Rechnung,14:39:36
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2349,,0,,,0,0,0,522,0,NonFraud,90000711,2,Sachkontenbuchung,14:39:36
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2394,,0,,,0,0,0,532,0,NonFraud,90000711,3,Sachkontenbuchung,14:39:36
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,874.62,,-874.62,,,0,0,387,387,0,NonFraud,4900000622,1,Materialabgang,14:39:36
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,874.62,,0,,,0,0,387,387,0,NonFraud,4900000622,2,Sachkontenbuchung,14:39:36
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,1075.32,,-1075.32,,,0,0,522,522,0,NonFraud,4900000622,3,Materialabgang,14:39:36
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,1075.32,,0,,,0,0,522,522,0,NonFraud,4900000622,4,Sachkontenbuchung,14:39:36
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,1095.92,,-1095.92,,,0,0,532,532,0,NonFraud,4900000622,5,Materialabgang,14:39:36
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,1095.92,,0,,,0,0,532,532,0,NonFraud,4900000622,6,Sachkontenbuchung,14:39:36
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2358,,0,,,2358,0,0,0,2358,NonFraud,90000712,1,Debitorische Rechnung,14:39:37
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2358,,0,,,0,0,0,524,0,NonFraud,90000712,2,Sachkontenbuchung,14:39:37
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,1079.44,,-1079.44,,,0,0,524,524,0,NonFraud,4900000623,1,Materialabgang,14:39:37
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,1079.44,,0,,,0,0,524,524,0,NonFraud,4900000623,2,Sachkontenbuchung,14:39:37
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,5989.5,,0,,,5989.5,0,0,0,5989.5,NonFraud,90000713,1,Debitorische Rechnung,14:39:38
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,1813.5,,0,,,0,0,0,403,0,NonFraud,90000713,2,Sachkontenbuchung,14:39:38
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2083.5,,0,,,0,0,0,463,0,NonFraud,90000713,3,Sachkontenbuchung,14:39:38
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2092.5,,0,,,0,0,0,465,0,NonFraud,90000713,4,Sachkontenbuchung,14:39:38
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,830.18,,-830.18,,,0,0,403,403,0,NonFraud,4900000624,1,Materialabgang,14:39:38
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,830.18,,0,,,0,0,403,403,0,NonFraud,4900000624,2,Sachkontenbuchung,14:39:38
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,953.78,,-953.78,,,0,0,463,463,0,NonFraud,4900000624,3,Materialabgang,14:39:38
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,953.78,,0,,,0,0,463,463,0,NonFraud,4900000624,4,Sachkontenbuchung,14:39:38
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,957.9,,-957.9,,,0,0,465,465,0,NonFraud,4900000624,5,Materialabgang,14:39:38
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,957.9,,0,,,0,0,465,465,0,NonFraud,4900000624,6,Sachkontenbuchung,14:39:38
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,4446,,0,,,4446,0,0,0,4446,NonFraud,90000714,1,Debitorische Rechnung,14:39:39
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F16,,,,SD00,,2223,,0,,,0,0,0,494,0,NonFraud,90000714,2,Sachkontenbuchung,14:39:39
