TX_ID,ALERT_TYPE
328827,mule_fanin
328937,mule_fanin
329028,mule_fanin
329190,lapping
329230,mule_fanin
329270,mule_fanin
329280,invoice_kickback
329285,invoice_kickback
329397,laundering_cycle
329412,mule_fanin
329428,mule_fanin
329555,lapping
330042,laundering_cycle
330131,mule_fanin
330213,invoice_kickback
330275,mule_fanin
330842,lapping
331047,laundering_cycle
331228,laundering_cycle
331311,laundering_cycle
331343,larceny
331491,laundering_cycle
331909,laundering_cycle
332031,mule_fanin
332511,invoice_kickback
332513,laundering_cycle
333252,mule_fanin
333843,mule_fanin
333865,mule_fanin
333917,mule_fanin
333929,larceny
334296,invoice_kickback
334335,invoice_kickback
334420,mule_fanin
335206,mule_fanin
335413,invoice_kickback
335651,mule_fanin
335655,mule_fanin
336424,mule_fanin
336432,mule_fanin
337104,laundering_cycle
337106,laundering_cycle
337271,lapping
337364,invoice_kickback
337927,laundering_cycle
337984,invoice_kickback
338151,mule_fanin
339643,lapping
339768,mule_fanin
339951,invoice_kickback
340587,mule_fanin
340610,mule_fanin
340636,mule_fanin
340853,mule_fanin
340870,mule_fanin
341040,mule_fanin
341123,laundering_cycle
341180,laundering_cycle
341521,mule_fanin
341576,mule_fanin
341610,mule_fanin
341899,mule_fanin
342230,mule_fanin
342836,lapping
343092,laundering_cycle
343105,laundering_cycle
343361,laundering_cycle
343672,mule_fanin
343781,laundering_cycle
343789,mule_fanin
344150,mule_fanin
344333,laundering_cycle
344886,mule_fanin
345341,laundering_cycle
345997,mule_fanin
346827,laundering_cycle
346877,mule_fanin
346916,mule_fanin
346930,laundering_cycle
346938,laundering_cycle
346941,laundering_cycle
347095,laundering_cycle
347181,laundering_cycle
347187,laundering_cycle
347238,laundering_cycle
347258,larceny
347317,larceny
347458,lapping
347558,larceny
347682,laundering_cycle
347817,laundering_cycle
347846,invoice_kickback
347851,laundering_cycle
347868,laundering_cycle
347913,mule_fanin
347947,laundering_cycle
347951,mule_fanin
348100,mule_fanin
348161,mule_fanin
348675,mule_fanin
348720,laundering_cycle
348724,mule_fanin
348752,mule_fanin
349129,invoice_kickback
349166,mule_fanin
349531,mule_fanin
349577,lapping
349666,laundering_cycle
350144,mule_fanin
350279,mule_fanin
350282,laundering_cycle
350319,mule_fanin
350648,lapping
350741,lapping
350837,mule_fanin
350843,lapping
351234,laundering_cycle
351241,laundering_cycle
351264,laundering_cycle
351718,mule_fanin
351940,invoice_kickback
352006,laundering_cycle
352095,laundering_cycle
352149,laundering_cycle
352429,invoice_kickback
352505,laundering_cycle
352631,laundering_cycle
353596,laundering_cycle
353609,mule_fanin
353626,mule_fanin
353666,laundering_cycle
353690,laundering_cycle
353699,laundering_cycle
353779,laundering_cycle
353975,laundering_cycle
354059,laundering_cycle
354224,mule_fanin
354364,lapping
354406,lapping
354695,mule_fanin
354815,larceny
354913,laundering_cycle
355274,mule_fanin
356133,mule_fanin
356188,laundering_cycle
356283,laundering_cycle
356307,laundering_cycle
356390,laundering_cycle
356533,laundering_cycle
356627,laundering_cycle
356707,laundering_cycle
356737,invoice_kickback
356827,laundering_cycle
356832,laundering_cycle
357811,mule_fanin
357976,laundering_cycle
358616,mule_fanin
358765,laundering_cycle
358777,lapping
359559,larceny
360055,mule_fanin
360278,laundering_cycle
360280,laundering_cycle
360300,laundering_cycle
360322,laundering_cycle
360324,mule_fanin
360363,mule_fanin
360493,mule_fanin
360498,invoice_kickback
360565,lapping
360599,invoice_kickback
360605,mule_fanin
361819,laundering_cycle
362013,lapping
362862,laundering_cycle
362996,mule_fanin
363146,mule_fanin
363434,laundering_cycle
363715,mule_fanin
364175,mule_fanin
364633,lapping
364713,lapping
365313,mule_fanin
365359,mule_fanin
365772,laundering_cycle
366258,laundering_cycle
366530,laundering_cycle
366911,mule_fanin
367182,lapping
367282,mule_fanin
367823,invoice_kickback
367936,larceny
368165,laundering_cycle
368236,laundering_cycle
368681,mule_fanin
368686,invoice_kickback
368691,laundering_cycle
368696,mule_fanin
368702,laundering_cycle
368924,mule_fanin
368994,laundering_cycle
369083,invoice_kickback
369163,lapping
369280,lapping
369570,lapping
369611,lapping
369655,mule_fanin
369764,mule_fanin
369888,mule_fanin
369898,lapping
369902,larceny
370047,larceny
370234,mule_fanin
370299,mule_fanin
370393,mule_fanin
370412,mule_fanin
370741,invoice_kickback
371286,laundering_cycle
371590,larceny
371696,mule_fanin
371787,laundering_cycle
371870,laundering_cycle
371970,laundering_cycle
372269,invoice_kickback
372877,laundering_cycle
373383,invoice_kickback
373394,mule_fanin
373597,laundering_cycle
373679,laundering_cycle
373729,mule_fanin
373881,mule_fanin
374003,laundering_cycle
374125,laundering_cycle
374238,invoice_kickback
374809,laundering_cycle
374873,mule_fanin
374972,laundering_cycle
375238,mule_fanin
375521,mule_fanin
376075,laundering_cycle
376797,mule_fanin
376925,invoice_kickback
377292,mule_fanin
377519,mule_fanin
377875,laundering_cycle
378149,laundering_cycle
378377,mule_fanin
378484,laundering_cycle
378581,invoice_kickback
378931,mule_fanin
379151,mule_fanin
379204,lapping
379236,mule_fanin
380044,mule_fanin
380470,mule_fanin
381051,laundering_cycle
381142,lapping
381234,laundering_cycle
381237,laundering_cycle
381360,laundering_cycle
381434,lapping
381726,lapping
381859,laundering_cycle
382019,mule_fanin
382201,laundering_cycle
383596,laundering_cycle
383666,laundering_cycle
383676,laundering_cycle
383766,laundering_cycle
383863,laundering_cycle
383979,lapping
384089,laundering_cycle
384402,lapping
384837,mule_fanin
384853,mule_fanin
384870,laundering_cycle
384927,laundering_cycle
385219,mule_fanin
385524,invoice_kickback
385692,larceny
385922,invoice_kickback
385953,mule_fanin
385997,mule_fanin
386830,mule_fanin
387011,mule_fanin
387023,laundering_cycle
387030,laundering_cycle
387031,mule_fanin
387041,mule_fanin
387047,mule_fanin
387050,mule_fanin
387072,mule_fanin
387288,mule_fanin
387358,invoice_kickback
387380,mule_fanin
387446,mule_fanin
387515,invoice_kickback
387868,laundering_cycle
387953,lapping
388015,lapping
388024,mule_fanin
388178,larceny
388203,laundering_cycle
388887,mule_fanin
388907,mule_fanin
389075,mule_fanin
389118,larceny
389153,larceny
389608,mule_fanin
389662,mule_fanin
389672,larceny
389769,laundering_cycle
389953,lapping
389986,mule_fanin
390727,laundering_cycle
391132,lapping
391140,lapping
391394,lapping
391800,mule_fanin
392019,mule_fanin
392285,laundering_cycle
392768,invoice_kickback
392829,laundering_cycle
393044,laundering_cycle
393384,laundering_cycle
393486,mule_fanin
393546,laundering_cycle
393743,laundering_cycle
393763,laundering_cycle
394145,lapping
394172,laundering_cycle
394375,lapping
394586,lapping
394641,invoice_kickback
394761,laundering_cycle
395574,laundering_cycle
395788,laundering_cycle
396348,mule_fanin
396926,mule_fanin
397686,larceny
398085,lapping
398271,laundering_cycle
398530,mule_fanin
398548,laundering_cycle
398729,laundering_cycle
398746,mule_fanin
399901,mule_fanin
400387,invoice_kickback
400410,mule_fanin
400433,laundering_cycle
400578,laundering_cycle
400611,invoice_kickback
401429,mule_fanin
401553,lapping
401678,laundering_cycle
401781,lapping
403325,laundering_cycle
403486,laundering_cycle
403544,mule_fanin
403619,laundering_cycle
403625,laundering_cycle
403629,laundering_cycle
403632,laundering_cycle
403647,laundering_cycle
403810,invoice_kickback
404262,laundering_cycle
404302,mule_fanin
404758,laundering_cycle
404837,mule_fanin
404950,lapping
405082,invoice_kickback
405444,lapping
405642,laundering_cycle
406370,lapping
406411,mule_fanin
406455,invoice_kickback
407239,laundering_cycle
407307,laundering_cycle
407375,mule_fanin
407646,laundering_cycle
407651,laundering_cycle
407698,mule_fanin
407709,mule_fanin
407971,lapping
408249,larceny
408276,larceny
408712,invoice_kickback
409241,lapping
409691,laundering_cycle
409812,mule_fanin
409815,laundering_cycle
410164,laundering_cycle
410747,invoice_kickback
410780,larceny
411512,lapping
411517,mule_fanin
412081,mule_fanin
412149,lapping
413390,invoice_kickback
413807,mule_fanin
414250,invoice_kickback
414382,lapping
415281,larceny
415810,lapping
416527,invoice_kickback
416982,laundering_cycle
417391,larceny
417728,laundering_cycle
417804,larceny
417888,larceny
419955,laundering_cycle
421551,lapping
421849,lapping
422552,invoice_kickback
422639,laundering_cycle
423364,laundering_cycle
423593,mule_fanin
423856,laundering_cycle
424051,invoice_kickback
424565,lapping
425424,lapping
425920,larceny
425985,invoice_kickback
426536,lapping
426824,mule_fanin
427174,laundering_cycle
427359,laundering_cycle
427832,lapping
428298,lapping
429253,lapping
429385,invoice_kickback
430356,mule_fanin
430682,mule_fanin
430916,larceny
430944,lapping
430967,lapping
431099,invoice_kickback
431101,lapping
431365,mule_fanin
431498,larceny
431625,lapping
431781,lapping
432588,mule_fanin
432654,invoice_kickback
432842,laundering_cycle
432944,lapping
433160,lapping
433275,laundering_cycle
434154,mule_fanin
434505,lapping
435566,mule_fanin
435636,mule_fanin
436133,laundering_cycle
436195,laundering_cycle
436588,larceny
436649,larceny
437208,invoice_kickback
437505,invoice_kickback
437609,mule_fanin
437933,larceny
438649,invoice_kickback
438951,laundering_cycle
439254,lapping
439374,lapping
439476,invoice_kickback
439740,laundering_cycle
440275,laundering_cycle
440758,laundering_cycle
441978,lapping
442387,larceny
443019,lapping
443308,invoice_kickback
443870,mule_fanin
443911,mule_fanin
444024,mule_fanin
444036,laundering_cycle
444579,invoice_kickback
444674,mule_fanin
444864,lapping
445169,larceny
446093,lapping
446520,larceny
446550,laundering_cycle
448450,lapping
449080,laundering_cycle
449643,mule_fanin
449835,laundering_cycle
450273,laundering_cycle
450902,laundering_cycle
450931,mule_fanin
450954,mule_fanin
451192,larceny
451326,lapping
451467,lapping
451698,invoice_kickback
451926,lapping
452436,mule_fanin
452468,lapping
452752,mule_fanin
452799,mule_fanin
452819,invoice_kickback
453103,lapping
453254,larceny
453599,lapping
453652,lapping
453664,invoice_kickback
453840,lapping
454043,larceny
454077,invoice_kickback
454240,mule_fanin
454500,mule_fanin
455033,mule_fanin
455323,lapping
455599,lapping
455734,invoice_kickback
455793,invoice_kickback
456537,lapping
457069,mule_fanin
457084,invoice_kickback
457617,mule_fanin
457839,lapping
457840,mule_fanin
458626,invoice_kickback
459256,larceny
460218,invoice_kickback
460328,mule_fanin
461101,mule_fanin
462267,invoice_kickback
462342,lapping
462511,mule_fanin
462533,lapping
462636,mule_fanin
462666,mule_fanin
463287,mule_fanin
463816,invoice_kickback
464627,mule_fanin
464655,mule_fanin
465167,invoice_kickback
465541,invoice_kickback
465880,invoice_kickback
466271,lapping
466323,larceny
467893,mule_fanin
468244,invoice_kickback
468290,invoice_kickback
470205,larceny
471110,mule_fanin
471315,lapping
471583,lapping
471727,larceny
471940,lapping
472423,lapping
472589,larceny
473119,larceny
473143,laundering_cycle
473248,laundering_cycle
473341,lapping
473369,mule_fanin
473476,invoice_kickback
473484,larceny
473801,invoice_kickback
474011,mule_fanin
474171,mule_fanin
474998,lapping
475041,lapping
475206,larceny
475216,larceny
476279,lapping
476405,lapping
477308,mule_fanin
478288,lapping
478776,lapping
478889,larceny
479828,mule_fanin
480310,laundering_cycle
480438,mule_fanin
481171,mule_fanin
481625,laundering_cycle
481867,lapping
481990,mule_fanin
482219,laundering_cycle
482811,larceny
482878,mule_fanin
483314,lapping
484467,mule_fanin
485277,lapping
485295,lapping
485458,mule_fanin
485752,lapping
485787,laundering_cycle
485976,mule_fanin
486335,laundering_cycle
486367,laundering_cycle
486397,lapping
486568,larceny
486938,laundering_cycle
487947,laundering_cycle
488221,laundering_cycle
488327,lapping
488534,mule_fanin
489321,lapping
489872,larceny
490095,invoice_kickback
491464,lapping
491479,larceny
491516,invoice_kickback
491598,laundering_cycle
491973,laundering_cycle
492048,invoice_kickback
492132,laundering_cycle
492255,larceny
492442,laundering_cycle
492719,mule_fanin
493173,mule_fanin
493706,mule_fanin
493769,lapping
494321,mule_fanin
494393,invoice_kickback
494513,invoice_kickback
494514,lapping
494963,invoice_kickback
495085,larceny
495152,invoice_kickback
495321,invoice_kickback
495620,mule_fanin
495827,larceny
496821,lapping
496995,larceny
497383,invoice_kickback
498324,invoice_kickback
499110,invoice_kickback
499729,lapping
499741,laundering_cycle
500488,lapping
500875,laundering_cycle
500923,invoice_kickback
501561,mule_fanin
502913,mule_fanin
503529,mule_fanin
503914,invoice_kickback
504658,larceny
504829,laundering_cycle
504982,mule_fanin
505012,invoice_kickback
505412,laundering_cycle
506435,lapping
506473,lapping
508196,mule_fanin
508234,invoice_kickback
508503,lapping
508691,invoice_kickback
509051,laundering_cycle
509123,larceny
509160,laundering_cycle
509184,laundering_cycle
509404,larceny
509706,lapping
509755,invoice_kickback
509918,lapping
510320,laundering_cycle
510467,lapping
510511,laundering_cycle
510737,laundering_cycle
510991,laundering_cycle
511530,mule_fanin
511546,laundering_cycle
511646,laundering_cycle
511688,invoice_kickback
511726,invoice_kickback
511727,laundering_cycle
511905,laundering_cycle
511946,lapping
512061,mule_fanin
512076,laundering_cycle
512102,invoice_kickback
513188,invoice_kickback
513421,laundering_cycle
513574,larceny
513634,laundering_cycle
514046,mule_fanin
514456,laundering_cycle
514577,lapping
514611,lapping
514649,mule_fanin
514896,mule_fanin
515370,laundering_cycle
515383,laundering_cycle
515465,mule_fanin
515484,mule_fanin
515784,laundering_cycle
516307,lapping
516572,mule_fanin
516813,laundering_cycle
517109,laundering_cycle
517211,laundering_cycle
517270,mule_fanin
517283,laundering_cycle
517291,laundering_cycle
517298,laundering_cycle
517307,laundering_cycle
517309,laundering_cycle
517377,laundering_cycle
517656,invoice_kickback
517665,laundering_cycle
517740,laundering_cycle
517776,laundering_cycle
517901,lapping
518071,invoice_kickback
518160,laundering_cycle
518555,laundering_cycle
518915,laundering_cycle
518939,mule_fanin
520303,larceny
520318,lapping
520449,laundering_cycle
520669,laundering_cycle
521201,laundering_cycle
522117,laundering_cycle
522556,larceny
522983,lapping
522998,lapping
523238,invoice_kickback
523247,lapping
523348,lapping
523499,lapping
523766,lapping
523796,larceny
525080,laundering_cycle
525970,laundering_cycle
526946,lapping
528092,laundering_cycle
528204,laundering_cycle
528558,larceny
528612,invoice_kickback
528889,laundering_cycle
528943,laundering_cycle
528988,invoice_kickback
529315,laundering_cycle
529427,laundering_cycle
529442,laundering_cycle
529480,laundering_cycle
529509,laundering_cycle
529716,laundering_cycle
529838,invoice_kickback
530112,laundering_cycle
530322,mule_fanin
530660,invoice_kickback
530847,lapping
530978,invoice_kickback
531306,larceny
531437,lapping
532460,invoice_kickback
532910,laundering_cycle
533587,mule_fanin
533659,invoice_kickback
533839,lapping
533913,lapping
533933,invoice_kickback
534701,lapping
536091,laundering_cycle
536162,laundering_cycle
536293,invoice_kickback
536367,lapping
536781,laundering_cycle
536915,invoice_kickback
536920,larceny
537019,lapping
537093,larceny
537137,invoice_kickback
537226,laundering_cycle
537300,laundering_cycle
537385,lapping
537420,larceny
537450,mule_fanin
538047,laundering_cycle
538058,mule_fanin
538322,larceny
538335,laundering_cycle
538356,invoice_kickback
538488,lapping
538545,laundering_cycle
539085,larceny
539128,larceny
539558,mule_fanin
539639,mule_fanin
539922,laundering_cycle
540284,lapping
540507,larceny
540689,invoice_kickback
540916,larceny
541192,invoice_kickback
541414,larceny
541698,laundering_cycle
541801,lapping
542168,invoice_kickback
542332,laundering_cycle
542341,lapping
543268,invoice_kickback
543759,larceny
544264,larceny
544389,laundering_cycle
544489,larceny
544809,larceny
544859,lapping
545992,invoice_kickback
546619,laundering_cycle
546634,laundering_cycle
546637,mule_fanin
546674,laundering_cycle
546738,invoice_kickback
548113,invoice_kickback
548219,lapping
548233,laundering_cycle
548259,larceny
548636,laundering_cycle
548818,mule_fanin
548913,larceny
549382,lapping
549604,larceny
550077,invoice_kickback
550466,mule_fanin
550691,invoice_kickback
551148,lapping
551397,invoice_kickback
551874,mule_fanin
552034,larceny
553419,laundering_cycle
553520,mule_fanin
553649,laundering_cycle
553849,laundering_cycle
553873,mule_fanin
554074,lapping
554524,lapping
554585,lapping
554871,mule_fanin
554884,lapping
555116,invoice_kickback
555122,laundering_cycle
555397,larceny
555602,invoice_kickback
555738,mule_fanin
556034,invoice_kickback
557145,mule_fanin
557485,lapping
557609,mule_fanin
557624,lapping
557854,lapping
558039,lapping
558235,mule_fanin
558288,lapping
558467,larceny
558541,mule_fanin
558894,laundering_cycle
558979,mule_fanin
559095,laundering_cycle
559248,lapping
559403,laundering_cycle
559729,mule_fanin
559865,lapping
560055,invoice_kickback
560263,laundering_cycle
560321,larceny
560474,laundering_cycle
560755,laundering_cycle
560767,mule_fanin
560794,laundering_cycle
560883,laundering_cycle
561144,mule_fanin
561647,mule_fanin
561659,larceny
561762,mule_fanin
562461,lapping
564041,mule_fanin
564180,mule_fanin
564217,invoice_kickback
564530,lapping
564620,mule_fanin
564714,laundering_cycle
565236,lapping
565390,invoice_kickback
565930,laundering_cycle
565984,laundering_cycle
566176,lapping
566240,larceny
566316,lapping
567596,mule_fanin
568044,laundering_cycle
568205,invoice_kickback
568453,invoice_kickback
568488,laundering_cycle
568678,lapping
568750,larceny
568920,larceny
569150,invoice_kickback
569170,invoice_kickback
569491,larceny
569660,mule_fanin
569834,invoice_kickback
569891,mule_fanin
570434,mule_fanin
571078,mule_fanin
571096,mule_fanin
571110,mule_fanin
571346,invoice_kickback
571445,lapping
571486,larceny
571961,invoice_kickback
572293,mule_fanin
572323,laundering_cycle
573429,larceny
573458,mule_fanin
573795,mule_fanin
574150,invoice_kickback
574191,invoice_kickback
574268,mule_fanin
574374,mule_fanin
574530,mule_fanin
574808,invoice_kickback
575008,mule_fanin
575011,invoice_kickback
575390,larceny
575442,laundering_cycle
575631,lapping
575803,mule_fanin
575809,mule_fanin
575899,invoice_kickback
576032,lapping
576133,mule_fanin
576448,larceny
576469,invoice_kickback
576801,laundering_cycle
576838,laundering_cycle
576922,mule_fanin
577051,lapping
577353,laundering_cycle
577516,mule_fanin
577638,laundering_cycle
577730,laundering_cycle
577732,laundering_cycle
577770,invoice_kickback
578451,larceny
578528,invoice_kickback
578607,lapping
578802,laundering_cycle
578899,lapping
578965,laundering_cycle
579162,mule_fanin
579436,mule_fanin
579559,laundering_cycle
579632,mule_fanin
579959,larceny
580217,lapping
580239,laundering_cycle
580476,mule_fanin
580502,laundering_cycle
581270,mule_fanin
581337,mule_fanin
581363,mule_fanin
582123,lapping
582178,mule_fanin
582242,mule_fanin
583365,lapping
584108,mule_fanin
584273,mule_fanin
585632,mule_fanin
585875,invoice_kickback
585914,lapping
586044,lapping
586086,lapping
586179,invoice_kickback
586350,larceny
586379,lapping
586473,lapping
586959,lapping
587223,mule_fanin
587392,invoice_kickback
587990,mule_fanin
588611,mule_fanin
588876,mule_fanin
588952,mule_fanin
588980,mule_fanin
588991,mule_fanin
588995,mule_fanin
589002,mule_fanin
590172,lapping
590470,mule_fanin
590501,lapping
590511,mule_fanin
591330,invoice_kickback
591767,larceny
591846,invoice_kickback
591848,lapping
591865,mule_fanin
592241,mule_fanin
592908,mule_fanin
593081,mule_fanin
593106,invoice_kickback
593408,mule_fanin
593708,lapping
593710,larceny
593781,mule_fanin
594148,invoice_kickback
594171,larceny
595428,invoice_kickback
595703,lapping
595926,mule_fanin
596747,mule_fanin
597794,mule_fanin
597868,laundering_cycle
597872,laundering_cycle
598020,larceny
598081,invoice_kickback
598088,laundering_cycle
598317,lapping
598418,mule_fanin
599843,mule_fanin
599857,mule_fanin
600158,invoice_kickback
600253,laundering_cycle
600670,mule_fanin
600943,mule_fanin
601375,mule_fanin
601443,lapping
601516,laundering_cycle
601571,larceny
601695,laundering_cycle
601908,lapping
601996,lapping
602511,invoice_kickback
602568,larceny
602609,larceny
602653,invoice_kickback
603026,mule_fanin
603083,mule_fanin
603263,mule_fanin
603297,mule_fanin
603300,invoice_kickback
603438,mule_fanin
603449,lapping
603455,laundering_cycle
603505,invoice_kickback
603759,lapping
603958,mule_fanin
603960,invoice_kickback
604001,mule_fanin
604037,mule_fanin
604077,larceny
604097,larceny
604156,laundering_cycle
604250,lapping
604480,laundering_cycle
604775,invoice_kickback
604856,mule_fanin
604857,laundering_cycle
604864,invoice_kickback
604880,mule_fanin
605988,invoice_kickback
606228,mule_fanin
606249,invoice_kickback
606483,lapping
606678,laundering_cycle
606769,lapping
606898,lapping
607347,mule_fanin
607351,laundering_cycle
607592,mule_fanin
608197,laundering_cycle
608340,mule_fanin
608354,mule_fanin
608381,laundering_cycle
608386,mule_fanin
608522,larceny
608887,invoice_kickback
608965,invoice_kickback
608981,laundering_cycle
609244,mule_fanin
609524,lapping
609727,lapping
609778,laundering_cycle
610851,mule_fanin
611585,invoice_kickback
611612,laundering_cycle
611743,mule_fanin
611759,invoice_kickback
612342,lapping
613173,invoice_kickback
613404,lapping
613573,larceny
613795,mule_fanin
613903,lapping
614255,invoice_kickback
614271,lapping
614464,larceny
615070,mule_fanin
615078,invoice_kickback
615119,mule_fanin
615224,laundering_cycle
615252,invoice_kickback
615269,invoice_kickback
615279,laundering_cycle
615455,lapping
615883,mule_fanin
615936,larceny
616460,larceny
616889,mule_fanin
616951,mule_fanin
617365,mule_fanin
617936,mule_fanin
618476,mule_fanin
618708,invoice_kickback
618717,lapping
619723,mule_fanin
620048,lapping
620595,lapping
620657,invoice_kickback
620664,invoice_kickback
620849,mule_fanin
620858,lapping
621867,invoice_kickback
622057,mule_fanin
622263,invoice_kickback
622266,mule_fanin
622613,mule_fanin
622726,lapping
622835,mule_fanin
623476,mule_fanin
623519,lapping
623958,invoice_kickback
623967,mule_fanin
624028,mule_fanin
624297,lapping
624346,invoice_kickback
624483,larceny
624540,larceny
624573,invoice_kickback
624681,lapping
624702,invoice_kickback
624725,invoice_kickback
624729,lapping
624733,laundering_cycle
624827,invoice_kickback
624853,mule_fanin
624917,mule_fanin
624928,laundering_cycle
624979,larceny
625022,mule_fanin
625101,lapping
625126,laundering_cycle
625178,laundering_cycle
625538,mule_fanin
625564,laundering_cycle
625747,mule_fanin
626572,laundering_cycle
626817,larceny
627537,mule_fanin
627543,larceny
627790,larceny
627838,lapping
627959,lapping
629238,mule_fanin
629277,mule_fanin
629543,lapping
630113,lapping
630198,lapping
630318,laundering_cycle
630556,lapping
630816,laundering_cycle
630974,invoice_kickback
631084,lapping
631935,invoice_kickback
632070,invoice_kickback
632217,mule_fanin
632721,laundering_cycle
632736,laundering_cycle
632761,mule_fanin
633636,laundering_cycle
633663,mule_fanin
634046,lapping
634180,lapping
634694,laundering_cycle
634763,laundering_cycle
635017,laundering_cycle
635069,larceny
636518,mule_fanin
636562,mule_fanin
637027,lapping
637130,mule_fanin
637182,lapping
637200,invoice_kickback
637423,invoice_kickback
637776,lapping
638195,larceny
639258,mule_fanin
639831,invoice_kickback
640265,invoice_kickback
640776,mule_fanin
641862,lapping
642269,lapping
643206,laundering_cycle
643327,laundering_cycle
643360,mule_fanin
643576,lapping
643629,lapping
643725,larceny
643950,lapping
644052,lapping
644169,laundering_cycle
644648,invoice_kickback
645048,mule_fanin
645057,mule_fanin
645292,invoice_kickback
645304,laundering_cycle
645378,lapping
645380,laundering_cycle
645513,laundering_cycle
645631,lapping
645699,invoice_kickback
645708,lapping
645776,larceny
645891,invoice_kickback
645943,invoice_kickback
646145,laundering_cycle
646223,larceny
646263,larceny
646343,laundering_cycle
646929,invoice_kickback
646938,mule_fanin
646960,laundering_cycle
646984,mule_fanin
647046,larceny
647067,lapping
647247,laundering_cycle
647502,lapping
647634,larceny
647682,laundering_cycle
647874,laundering_cycle
648039,laundering_cycle
648397,lapping
648435,invoice_kickback
649308,invoice_kickback
649400,lapping
649401,lapping
649827,invoice_kickback
649950,mule_fanin
650027,larceny
650395,mule_fanin
650573,mule_fanin
650585,laundering_cycle
650593,mule_fanin
650816,invoice_kickback
651022,laundering_cycle
651027,mule_fanin
651349,larceny
653182,invoice_kickback
653689,mule_fanin
654137,mule_fanin
654158,mule_fanin
654164,mule_fanin
654179,mule_fanin
654469,laundering_cycle
654550,lapping
654552,lapping
654578,larceny
654604,lapping
654680,laundering_cycle
654714,lapping
654950,invoice_kickback
655128,invoice_kickback
655483,mule_fanin
655525,invoice_kickback
656160,invoice_kickback
656674,mule_fanin
656750,mule_fanin
656846,invoice_kickback
657686,invoice_kickback
657691,laundering_cycle
657698,mule_fanin
657808,laundering_cycle
657823,mule_fanin
657833,mule_fanin
657983,mule_fanin
658108,larceny
658401,lapping
658446,invoice_kickback
658456,lapping
658782,laundering_cycle
659814,lapping
659978,mule_fanin
660411,lapping
660531,mule_fanin
661159,invoice_kickback
661168,invoice_kickback
661429,mule_fanin
661579,lapping
661791,mule_fanin
661947,lapping
662493,mule_fanin
663017,mule_fanin
663092,laundering_cycle
663099,mule_fanin
663237,larceny
663459,mule_fanin
663536,lapping
664059,invoice_kickback
664490,mule_fanin
664590,mule_fanin
664726,mule_fanin
664785,mule_fanin
664908,larceny
665020,larceny
665089,lapping
665160,invoice_kickback
665166,mule_fanin
665259,lapping
665360,laundering_cycle
665397,lapping
665610,larceny
665801,mule_fanin
666042,laundering_cycle
666302,laundering_cycle
666423,mule_fanin
666506,laundering_cycle
666507,invoice_kickback
666522,laundering_cycle
666548,mule_fanin
666651,mule_fanin
666846,mule_fanin
666923,lapping
667032,mule_fanin
667113,lapping
667476,invoice_kickback
667483,mule_fanin
667488,mule_fanin
667572,lapping
667682,invoice_kickback
667701,larceny
667802,invoice_kickback
667821,laundering_cycle
667830,mule_fanin
667869,mule_fanin
667915,mule_fanin
668004,mule_fanin
668107,laundering_cycle
668304,laundering_cycle
668330,mule_fanin
668356,laundering_cycle
668403,mule_fanin
668417,mule_fanin
668431,mule_fanin
668455,larceny
668471,mule_fanin
669050,lapping
669070,mule_fanin
669494,larceny
670134,mule_fanin
670370,mule_fanin
670384,lapping
671050,mule_fanin
671065,invoice_kickback
671901,mule_fanin
671907,mule_fanin
671918,mule_fanin
671930,laundering_cycle
671932,mule_fanin
671935,mule_fanin
671936,laundering_cycle
671945,laundering_cycle
672005,invoice_kickback
672171,laundering_cycle
672176,laundering_cycle
672271,mule_fanin
672551,larceny
672763,laundering_cycle
672941,mule_fanin
673401,invoice_kickback
673729,mule_fanin
673757,lapping
673832,lapping
673883,invoice_kickback
674120,mule_fanin
674123,invoice_kickback
674296,laundering_cycle
674435,mule_fanin
674454,mule_fanin
674466,larceny
674973,mule_fanin
675387,mule_fanin
675400,mule_fanin
675440,mule_fanin
675914,mule_fanin
675921,invoice_kickback
675942,mule_fanin
676093,mule_fanin
676549,lapping
676637,lapping
676977,lapping
677410,lapping
678557,mule_fanin
679154,mule_fanin
679171,mule_fanin
679191,mule_fanin
679197,mule_fanin
679199,mule_fanin
679307,laundering_cycle
680006,mule_fanin
680277,mule_fanin
680357,lapping
680551,larceny
680585,mule_fanin
680597,lapping
680608,invoice_kickback
680626,laundering_cycle
680747,mule_fanin
680833,laundering_cycle
680944,larceny
680948,lapping
681290,invoice_kickback
681305,invoice_kickback
681419,larceny
682067,invoice_kickback
682215,laundering_cycle
682373,laundering_cycle
682484,mule_fanin
683227,laundering_cycle
683428,laundering_cycle
683439,invoice_kickback
683471,laundering_cycle
683473,mule_fanin
683786,mule_fanin
684164,lapping
684293,mule_fanin
684328,lapping
684420,mule_fanin
684434,mule_fanin
684448,larceny
684509,invoice_kickback
684737,larceny
684904,invoice_kickback
685180,mule_fanin
685230,mule_fanin
685411,laundering_cycle
685619,mule_fanin
685637,mule_fanin
686026,larceny
686493,larceny
687109,mule_fanin
687128,mule_fanin
687231,mule_fanin
687233,mule_fanin
687247,mule_fanin
687271,mule_fanin
687569,lapping
688186,lapping
688195,lapping
688216,laundering_cycle
688353,mule_fanin
688367,larceny
688514,lapping
688547,mule_fanin
688756,invoice_kickback
688848,mule_fanin
689034,invoice_kickback
689044,lapping
689104,larceny
689337,mule_fanin
